Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado ,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
,,,,,,,,,
Produto,Código Interno,GTIN/PLU,Fornecedor,NCM,Quantidade de Estoque,Custo Bruto (R$),Custo Líquido (R$),Custo Total Bruto (R$),Custo Total Líquido (R$)
CAIXA REDONDA 29X18,264846,39249,ALBANO - FLORES,3605.00.00,10,43.55,39.52125,435.5,395.2125
"CAIXA CORACAO 27X22X9,5",264848,39231,ALBANO - FLORES,3605.00.00,9,38.55,34.98425,346.95,314.85825
BOLINHO SOJA VEGE MAIS CX 300G ALGA NORI,297386,7898936332585,VEGE MAIS,2106.90.90,5,17.325063,15.400265,86.625315,77.001325
CONS MARUITI 100G KOBU,297624,7896223200975,INDUSTRIA DE MOLHOS MARUITI LTDA,1212.21.00,6,17.9,13.320285,107.4,79.92171
IOG VIGOR VIV 150G INTEGRAL MEL,300488,7896625210732,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.20.00,21,3.01,3.01,63.21,63.21
WARIBASHI L SEKI BAMBU C/50 UN,267384,7899637600096,HASHI SEKI COMERCIO,4419.12.00,5,6.598485,5.243284,32.992425,26.21642
IOG BATAVO CAMADAS 100G FRUTAS VERMELHAS,280744,7891097103780,LACTALIS - FRIOS PAS,0403.20.00,17,2.48,2.48,42.16,42.16
GENGIBRE EM PO BOMBAY POUCH 30G,265046,7898453413392,BOMBAY ALIMENTOS LTD,0910.12.00,9,5.84,4.663792,52.56,41.974128
BATATA LAYS SENSACOES 45G PESTO C/PARMESAO,268224,7892840818067,ELMA CHIPS,2005.20.00,1,3.41,3.094575,3.41,3.094575
DADINHO DE TAPIOCA HARUS S/GLUTEN 300G CALABRESA,269304,736532145093,SHEFA COMERCIO DE ALIM (HARUS),1903.00.00,35,11.1,8.86446,388.5,310.2561
VINHO PORTUGUES PROCURA VINHAS VELHAS 750ML TINTO,293804,5600822960756,ADEGA ALENTEJANA,2204.21.00,6,341.151667,229.512638,2046.910002,1377.075828
SALAME SADIA 100G ITALIANO FAT,38500,7893000290259,BRF SADIA | PAS FRIOS,1601.00.00,66,10.104277,9.29616,666.882282,613.54656
CHOC GAROTO TALENTO 85G CASTANHA PARA,287130,7891008121773,NESTLE - GAROTO,1806.32.10,18,6.729728,6.107228,121.135104,109.930104
ACHOC PO NESCAU 180G INTENSE,269727,7891000341100,NESTLE MERCEARIA,1806.90.00,3,5.8,5.317169,17.4,15.951507
STEAK SOJA VEGE MAIS 200G PEIXE,297370,7898936332080,VEGE MAIS,2106.90.90,9,14.99,13.3218,134.91,119.8962
DOF DONUTS UN,298684,39413,MELHOR BOCADO,1905.90.90,129,4.854076,4.467079,626.175804,576.253191
KIT CAKE BRINOX 13PCS PRETO,299484,7896553943504,BRINOX METALURGICA L,3924.10.00,2,60.56,55.98125,121.12,111.9625
"ACAI JUNDIA FUZZY PT 1,5L C/GUARANA",302298,7898036493018,SORVETES JUNDIA INDU,2106.90.90,3,26.57,21.218657,79.71,63.655971
KIT AMITIE COLHEITAS 750ML,275805,7898329410777,VITIS,2204.21.00,4,310,244.125,1240,976.5
PATE MARAVILHA PT 130G ALHO,198984,7898957142125,PATE MARAVILHA - PAS,2005.99.00,1,13.471,12.3618,13.471,12.3618
AZ PRETA VALE FERTIL 200G AZAPA,288540,7896272001431,VALE FERTIL IND.ALIMENTICIAS L,2005.70.00,31,17.6,15.972,545.6,495.132
COMINHO EM PO BOMBAY POUCH 30G,265036,7898453413163,BOMBAY ALIMENTOS LTD,0909.32.00,7,4.66,4.22895,32.62,29.60265
VASO LUVIDARTE VIDRO DIAGONAL  2603 TR,274684,7891560044947,LUVIDARTE IND DE VID,7013.91.10,1,32.265,24.2342,32.265,24.2342
PAPRICA PICANTE BOMBAY POUCH 30G,265060,7898453413729,BOMBAY ALIMENTOS LTD,0904.22.00,8,5.795385,4.628163,46.36308,37.025304
CERV THEREZOPOLIS 500ML RUBINE BOCK GAR,281272,7896336809751,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,2203.00.00,8,9.99,9.99,79.92,79.92
NA ALHO PORO PIC 100G PROM,268424,9586,PURA HORTA - VERDURAS,0703.90.90,14,1.720714,1.514219,24.089996,21.199066
BEBIDA DE AVEIA NUDE ORGANICA S/ GLUTEN 1L INTEGRAL,282244,7898994939764,BEBIDAS NUDE IND,2202.99.00,8,13.95,13.95,111.6,111.6
IOG DANONE LIQ 1250G VIT FRUTAS,269646,7891025121916,DANONE LTDA - IOGURTE,0403.90.00,23,11.99,11.99,275.77,275.77
CERV STELLA ARTOIS 600ML,287612,7891991295109,AMBEV ATUAL,2203.00.00,1,8.277217,8.277217,8.277217,8.277217
VINHO CHILENO PAYA MILLAMAN 750ML MALBEC,293764,7804452003809,ADEGA ALENTEJANA,2204.21.00,9,170.033333,117.659074,1530.299997,1058.931666
VINHO PORTUGUES MARQUESA DE ALORNA RESERVA 750ML BRANCO,293659,5601766300165,ADEGA ALENTEJANA,2204.21.00,6,190.408571,132.772571,1142.451426,796.635426
SUPLEM PURA VIDA BIO CALCIO PT C/60 CAPS UN,291764,7898661010734,NEO VIDA COMERCIO (PURA VIDA),2106.90.30,1,52.046667,40.986438,52.046667,40.986438
"VASO LUVIDARTE CONE 7,5X18 VD UN TRANSPARENTE REF 07 P TR",274711,7891560022303,LUVIDARTE IND DE VID,7013.91.10,2,14.209688,10.568102,28.419376,21.136204
VINHO PORTUGUES PASSAGEM RESERVA 750ML TINTO,293689,5604846103403,ADEGA ALENTEJANA,2204.21.00,3,174.471667,118.682538,523.415001,356.047614
SUCULENTA VARIADA PT 09,63371,7890291251143,CEASA (FLORES),0601.20.00,60,1.81,1.642575,108.6,98.5545
DET LIQ LIMPOL 500ML NEUTRO,321,7891022638004,SDB COMERCIO (DIPALMA NOVO),3402.90.90,224,2.176375,1.97506,487.508,442.41344
SAC PINHAO kg,6008,573,DA FEIRA DSCD - LEGUMES,0810.90.90,38.316,11.581506,11.581506,443.756983896,443.756983896
SAC CEBOLA ROXA kg,98,543,DA FEIRA DSCD - LEGUMES,0703.10.19,54.346,7.023269,7.023269,381.686577074,381.686577074
DESODORANTE AEROSOL DOVE MEN+CARE 89G S/PERFUME,89938,7791293014838,ROGE - UNILEVER (USAR) NOVA,3307.20.10,3,22.58,22.58,67.74,67.74
BISC DE ARROZ CAMIL INTEGRAL POUCH 150G,107530,7896006779674,CAMIL ALIMENTOS S/A - MERCEARIA,1904.10.00,51,5.970755,5.517502,304.508505,281.392602
SORV HAAGEN DAZS 473G BELGIAN CHOCOLATE,39229,74570610051,GENERAL MILLS BRASIL (HAAGEN DAZS),2105.00.10,13,41.57125,38.440819,540.42625,499.730647
PAO DE QUEIJO QUALY AMANTEIGADO 375g TRADICIONAL,266894,7891515560775,BRF SADIA | PAS FRIOS,1901.20.10,23,8.7415,7.692468,201.0545,176.926764
CANELA EM PO BOMBAY VD 50G,264766,7898453460235,BOMBAY ALIMENTOS LTD,0906.20.00,1,11.74,9.3755,11.74,9.3755
MOLHO BOMBAY 350G MADEIRA,264816,7898453461386,BOMBAY ALIMENTOS LTD,2103.90.91,5,16.931667,15.627417,84.658335,78.137085
CHA TWININGS C/10SAQ CX 15G CAMOMILA/MEL/BAUNILHA,110840,70177197315,GESTAO DISTRIBUICAO,2106.90.10,1,12.125255,9.683163,12.125255,9.683163
MOLHO SAKURA 180ML TARE,78199,7896007865970,DISPLOKI LTDA - ORIENTAL,2103.90.21,2,6.735734,6.112679,13.471468,12.225358
UT L.SEKI ESPATULA BAMBU M UN,16212,7898571730807,SEKI SAN COMERCIO DE,4419.19.00,7,5.19,3.862139,36.33,27.034973
CHA MATTE LEAO C/25SAQ CX 40G LIMAO,8537,7891098000057,SDB COMERCIO (DIPALMA NOVO),0903.00.90,5,6.12,5.5539,30.6,27.7695
PAPEL TOALHA KITCHEN C/ 2UN 22X19,8757,7896061920202,MELHORAMENTOS PAPEIS LTDA.,4818.90.90,56,5.691971,5.165464,318.750376,289.265984
TOMATES PELADOS PAGANINI LT 240G CUBOS,272364,7898152996370,CASA FLORA LTDA - MERC SECA,2002.10.00,140,6.604,5.99313,924.56,839.0382
PAO SCHAR 150G BISNAGUINHA S/GLUTEN,273104,7898954933573,PACTUALL - SCHAR,1905.90.90,1,10.71,9.719325,10.71,9.719325
GELATINA FINI 80G TUBINHO,157582,8410525159619,CRK-INDEFINIDA,1704.90.20,35,4.62,3.689507,161.7,129.132745
TEMP MAIS SABOR KITANO 60G LEGUMES,18639,7891095605583,YOKI DISTRIBUIDORA (USAR),2103.90.21,6,3.071875,2.787727,18.43125,16.726362
MASSA SOJA SAKURA 500G MISSO SHIRO,15370,7896007857210,DISPLOKI LTDA - ORIENTAL,2103.90.91,1,16.766667,15.21575,16.766667,15.21575
VINHO CHILENO SAN PEDRO 1865 SINGLE VINEYARD 750ML SYRAH,294168,7804300129620,INTERFOOD - LIQUIDA,2204.21.00,9,105.68,71.849054,951.12,646.641486
MOSTARDA BERNA 230G ESCURA,277148,7896542813573,BERNA,2103.30.21,3,9.1375,8.4345,27.4125,25.3035
PASTA DE AMENDOIM AKIO POWER PT 450G CROCANTE,289284,7896289951460,AKIO PRODUTOS ALIMENTICIOS LTD,2007.99.90,2,14.414881,13.295631,28.829762,26.591262
MASSA PIZZA BUONA 400G C/ 2 UN,278184,7896868300474,BUONA,1902.11.00,7,8.65,8.044499,60.55,56.311493
VINHO ESPANHOL IZADI LARROSA 750ML ROSE,283246,8423302251116,ADEGA ALENTEJANA,2204.21.00,1,73.458,49.968135,73.458,49.968135
CANECA AMERICANO MUG 270 ML,286828,7891155043843,KRYSTALMIX COM (ALLMIX),7013.49.00,16,9.096134,8.254742,145.538144,132.075872
SALG ROOTS TO GO CHIPS 45G BATATA DOCE,267986,7898557010084,LOURENCO DIST (NATURAIS),2005.99.00,33,5.75,5.218125,189.75,172.198125
FILE VEGETAL SORA PRONTO&SAUDAVEL S/GLUTEN 200G,282464,7898614670589,SORA ALIMENTOS LTDA,2106.90.90,6,10.23625,8.174614,61.4175,49.047684
CAFE LOR CAPSULA ESPRESSO 52G INDIA,279226,8711000431108,DISPLOKI LTDA - MERCEARIA,0901.21.00,10,17.35305,17.35305,173.5305,173.5305
CEREAL KELLOGGS CHOCO KRISPIS 200G CHOCOLATE,279504,7896004007205,DISPLOKI LTDA - MERCEARIA,1904.10.00,1,9.824156,8.915422,9.824156,8.915422
MOLHO BARBECUE BOMBAY 330G ORIGINAL,264804,7898453461331,BOMBAY ALIMENTOS LTD,2103.90.91,9,16.220833,14.971158,145.987497,134.740422
SAC INSUMO TANGERINA KG,267764,100997,CEASA (SACOLAO),0805.21.00,2.1,11.658419,11.658419,24.4826799,24.4826799
KIT P/PIZZA TRAMONTINA INOX C/14 UN,276885,7891112160675,TRAMONTINA SUDESTE,7323.93.00,2,128.76,93.6729,257.52,187.3458
CAFE PILAO 500G TRADICIONAL ALMOFADA,8512,7896089012019,DISPLOKI LTDA - MERCEARIA,0901.21.00,17,32.691815,32.691815,555.760855,555.760855
CHA OETKER C/10SAQ CX 10G CARQUEJA,271844,7891048038574,EBD - DR OETKER ,1211.90.90,12,3.47,3.149025,41.64,37.7883
CERV GOOSE ISLAND LN 355ML MIDWAY SESSION IPA,273710,7891149108053,AMBEV ATUAL,2203.00.00,1,7.2775,7.2775,7.2775,7.2775
DCF QUICHE UMAI ALHO PORO Kg,290514,39262,,1905.90.90,0.606,69.26,62.853449,41.97156,38.089190094
GELEIA HOMEMADE SENSACOES VD 180G FRAMBOESA,285405,7898002471545,CBX - DR OETKER,2007.99.10,5,13.42,12.17865,67.1,60.89325
PAPEL KRAFT 68X79,273384,39266,ALBANO - FLORES,4804.29.00,50,0.846,0.615465,42.3,30.77325
AZ VERDE VALE FERTIL 280G MANZANILA S/CAROCO,288538,7896272002797,VALE FERTIL IND.ALIMENTICIAS L,2005.70.00,4,17.7,16.06275,70.8,64.251
MAC DE MILHO TIVVA S/GLUTEN FUSILLI PC 500G ORIGINAL,322356,7898943090249,ENOVA FOODS S.A.,1902.19.00,1,8.273062,7.693981,8.273062,7.693981
VINHO CHILENO CARMEN 750ML CHARDONNAY,205389,7804335784252,MISTRAL,2204.21.00,6,55.751353,40.390493,334.508118,242.342958
VINHO NACIONAL SALTON SEPTIMUM 750ML PROSECCO,314424,7896023011450,VINHOS SALTON S/A IND E COM.,2204.21.00,4,115.375,91.702813,461.5,366.811252
CERV ROLETA RUSSA LN 355ML IMPERIAL IPA,336164,7899923603107,BEERLAB - ROLETA RUSSA,2203.00.00,1,8.99,8.99,8.99,8.99
SH SEDA BY RAYZA 325ML BABOSA+OLEOS,312624,7891150060685,E-UB COMERCIO (PERFUMARIA),3305.10.00,1,11.01,11.01,11.01,11.01
VINHO PORTUGUES TAYLORS LATE BOTTLED VINTAGE 750 ML TINTO,314104,5013626111277,QUALIMPOR IMP EXP DE,2204.21.00,19,167.692,115.08049,3186.148,2186.52931
SUCO PRATS GF 300ML UVA,327294,7898953148718,PRATS SUCOS,2009.61.00,1,5.528462,5.017079,5.528462,5.017079
FAGOTTINI MASSA LEVE 350g CARNE,305604,7896228101468,SEARA - MASSA LEVE,1902.20.00,19,9.22,9.22,175.18,175.18
ALIM INF PAPAPA ORGANICO SQU 100G MACA/CENOURA/BATATA DOCE,332364,7898994908746,BABY ROO COM ALIM (PAPAPA),2104.20.00,52,5.652316,4.924298,293.920432,256.063496
GUIOZA NATURALLE 360G CARNE BOVINO,304944,602883120693,CRISTINA FURLANI - NATURALLE,1902.20.00,18,10,10,180,180
CONCHA P/SORVETE TRAMONTINA C/EXTRATOR UN MARFIM,335597,7891116157893,TRAMONTINA SUDESTE,8205.51.00,11,51.415833,37.405019,565.574163,411.455209
LINHACA DOURADA VITALIN S/GLUTEN POUCH 150G FARINHA,305266,7898568900923,VITALIN ALIMENTOS,1204.00.90,1,5.7,4.55202,5.7,4.55202
COOKIES KANAZAWA PC 150G COCO,303854,7898943358967,KNZ PRODUTOS (KANAZAWA),1905.31.00,11,7.56,6.860708,83.16,75.467788
PALETA LOS LOS 90G OVOMALTINE,307816,7898958870751,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,2,10.42,9.45615,20.84,18.9123
PALETA LOS LOS 90G TAPIOCA C/LEITE CONDENSADO,307826,7898958870010,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,5,8.599968,7.80447,42.99984,39.02235
PASTILHA VALDA FRIENDS PT 50 MENTOL S/ACUCAR,335850,7891137000017,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1704.90.20,2,8.688333,6.938455,17.376666,13.87691
PROTEINA EM BARRA NUTRATA WHEY GREGO 40G TORTA DE LIMAO,315933,7898599212705,LOURENCO DIST (SUPLEMENTOS),2106.90.90,5,6.172988,4.929715,30.86494,24.648575
FAROFA DE MANDIOCA YOKI 400G TRAD,336507,7891095911486,YOKI DISTRIBUIDORA (USAR),1106.20.00,71,4.777542,3.815319,339.205482,270.887649
INSUMO FARINHA TRIGO 5KG TRADICIONAL,332291,7896419431053,ANACONDA  FARINHA,1101.00.10,125,5.72,5.319623,715,664.952875
DOF PAO DE QUEIJO Kg FRANGO,336309,67650,MINEIRAO - DO FORNO,1901.20.90,8.584,27.218436,21.736501,233.643054624,186.586124584
VINHO CHILENO PEREZ CRUZ LIMITED EDITION SYRAH 750ML TINTO,317408,7808770200018,SETBRAS COMERCIO INT,2204.21.00,3,82.95,55.80525,248.85,167.41575
SORVETE LA BASQUE PT 500ML MORANGO C/PEDACOS,309670,7896209256156,LA BASQUE - NOVO,2105.00.10,9,33.830975,30.949484,304.478775,278.545356
MINI BROWNIE WICKBOLD DO FORNO 30G C/AVELAS,310304,7896066307503,WICKBOLD,1905.20.90,17,2.691666,2.477066,45.758322,42.110122
BEB LACTEA UHT VIGOR VIV 250ML PROT 15G CHOCOLATE,318424,7896625210244,VIGOR ALIMENTOS S.A. - PAS LACTEOS,2202.99.00,16,7.29,7.29,116.64,116.64
BISC NHAMI MINI VEGGIES 18G ERVILHA/BROCOLIS,337459,7898965646073,LOURENCO DIST (NATURAIS),1905.31.00,9,2.98,2.7044,26.82,24.3396
BALA DE COCO SANTO ANTONIO 100G,337460,7897685918989,D S A IND & COM LTDA- SANTO ANTONIO,1704.90.90,51,3.665333,2.950363,186.931983,150.468513
RUM MALIBU CARIBENHO 750ML,327944,89540468709,DISTRIBUIDORA HS - BEBIDAS,2208.40.00,2,46.99,42.643425,93.98,85.28685
SUCO CASA MADEIRA INTEGRAL GF 500ML UVA,314394,7898070110018,BTWO COMPANY BRASIL- LINHA INDEFINIDA,2009.61.00,25,13.9,12.61425,347.5,315.35625
BOLINHO BAUDUCCO 40G DUPLO CHOCOLATE,337440,7891962031170,KOZZY LTDA - MERCEARIA,1905.20.90,38,1.722905,1.563536,65.47039,59.414368
BALA DE BANANA OLIVEIRA PC 50G,335886,7896202892108,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1704.90.20,147,2.03,1.621147,298.41,238.308609
SORV HAAGEN DAZS 473G STRAWBERRY CHES,39273,74570950010,GENERAL MILLS BRASIL (HAAGEN DAZS),2105.00.10,7,41.57125,38.440819,290.99875,269.085733
PASTA DE AMENDOIM SANTO ANTONIO PT 450G INTEGRAL,337511,7897685920289,D S A IND & COM LTDA- SANTO ANTONIO,2008.99.00,1,11.946154,9.540199,11.946154,9.540199
NECTAR TIAL 1L CAJU,334580,7896005302255,EBD LTDA - LIQUIDOS,2202.99.00,7,5.74,5.20905,40.18,36.46335
MOTI DE SORVETE SMOTI 50G COCO,334802,7898639430731,HANAMI SOBREM (SMOTI SORVETES),2105.00.10,6,6.102417,5.601182,36.614502,33.607092
DESIDRATADO TRIGO ALVEJADO MACO C/ 120 HASTES UN NATURAL,334919,7893541334559,ALBANO - FLORES,6702.90.00,1,29.9,21.75225,29.9,21.75225
FN TAMARINDO BD 300GR,334902,619205317891,CEASA (FRUTA NOBRE),0810.90.17,12,8.15,8.15,97.8,97.8
PROTEINA EM BARRA INTEGRALMEDICA 14 PROTEIN CRISP 45G PEANUT BUTTER,315724,7896311710348,LOURENCO DIST (SUPLEMENTOS),2106.90.30,15,6.465833,5.163579,96.987495,77.453685
VASSOURA ALKLIN DENTRO E FORA UN C/CABO,335122,7897750779118,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,7,10.070984,8.042662,70.496888,56.298634
PANO ALKLIN LIMPEZA LEVE C/5UN VERDE,335139,7897750771822,SCHWANKE INDUSTRIAL - ALKLIN,5603.92.40,31,4.942353,3.946963,153.212943,122.355853
REQUEIJAO POCOS DE CALDAS 200G CHEDDAR,337641,7891097104800,LACTALIS - FRIOS PAS,0406.10.90,23,8.89,8.89,204.47,204.47
VINHO CHILENO KOYLE 750ML CARMENERE,317414,7804625900553,SETBRAS COMERCIO INT,2204.21.00,10,85.588235,59.197931,855.88235,591.97931
CERV BADEN BADEN GF 600ML PEACH,332116,7898230716753,HEINEKEN - SACOMA,2203.00.00,6,11.454167,11.454167,68.725002,68.725002
BATATA JACKER 100G ORIGINAL,335241,9556023211615,GREEN AGRONEGOCIOS,2005.20.00,46,8.36879,7.732852,384.96434,355.711192
DES AERO ABOVE MEN 90G ELEMENTS OCEAN,332253,7899674027481,ROGE - BETH (USAR),3307.20.10,5,8.520625,8.520625,42.603125,42.603125
BATATA DOCE CUCINA PRIMA CX 400G,334400,7897027000280,VERDUREIRA,0714.20.00,1,11,11,11,11
MINI PALETA LOS LOS 7 BELO 65G FRAMBOESA,307828,7898958870430,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,18,5.8,5.2635,104.4,94.743
VINHO CHILENO MORANDE TERRARUM SINGLE ESTATE 750ML GEWURZTRAMINER BRANCO,317504,7804449015112,SETBRAS COMERCIO INT,2204.21.00,2,77.02,51.81565,154.04,103.6313
VINHO CHILENO KOYLE GRAN RESERVA 750ML CABERNET SAUVGNON,317418,7804625900003,SETBRAS COMERCIO INT,2204.21.00,29,62.705,43.646331,1818.445,1265.743599
PROTEINA DE SOJA PEDACO ESCURA 300G CAMPO VERDE,335433,7897303509186,CAMPO VERDE DISTR DE GENEROS ALIMEN LTDA,1106.30.00,1,7.711,6.157963,7.711,6.157963
FILEZINHO SASSAMI SADIA BIO CONG PC 1Kg,334882,7891515515324,BRF SADIA - ACOUGUE,0207.14.22,1,21.46,19.957628,21.46,19.957628
"CACHEPO ACRILICO BRULET 16CMX12,5CM C/PE DE MADEIRA UN ROSA",334912,7893541320842,ALBANO - FLORES,3926.90.90,1,15.4,11.2035,15.4,11.2035
SUCO VEGETAL ADES 1L AMENDOAS BAUNILHA,310144,7894900083507,DIPALMA COM DISTR E LOG PROD.ALIM LTDA,2202.99.00,23,11.6,11.6,266.8,266.8
MINI BROWNIE WICKBOLD DO FORNO 30G CHOCOLATE AO LEITE,310310,7896066307510,WICKBOLD,1905.20.90,30,2.69175,2.47715,80.7525,74.3145
COOKIES BELIVE S/GLUTEN 80G BAUNILHA & CHOCOLATE,310185,7898380411942,LOURENCO DIST (NATURAIS),1905.90.20,14,6.74925,6.124944,94.4895,85.749216
SORVETE LA BASQUE PT 500ML CHEESECAKE FRAMBOESA,309662,7896209256132,LA BASQUE - NOVO,2105.00.10,15,33.975085,31.094489,509.626275,466.417335
DCF CALDO VERDE Kg,310385,67490,,2106.90.90,16.682,44.100228,40.020957,735.680003496,667.629604674
PE DE MOLEQUE SANTO ANTONIO CROKITO PC 140G,337486,7897685900182,D S A IND & COM LTDA- SANTO ANTONIO,1704.90.90,3,4.801,3.86449,14.403,11.59347
CHOC LACTA 80G LAKA,333112,7622210674319,CABOCLO DISTRIBUIDOR LTDA,1704.90.10,5,4.494152,4.078443,22.47076,20.392215
SUPER PANO DE CHAO ALKLIN 60X 90CMA UN ZUL,335085,7897750777534,SCHWANKE INDUSTRIAL - ALKLIN,5603.94.90,31,4.81,3.841266,149.11,119.079246
IOG CORPUS GF 800G TRIPLO ZERO VITAMINA DE FRUTAS,337103,7891025124160,DANONE LTDA - IOGURTE,0403.20.00,15,11.77,11.77,176.55,176.55
PROTEINA EM BARRA NUTRATA HAVANNA PROTO BAR 70G BROWNIE,332860,7898599217274,LOURENCO DIST (SUPLEMENTOS),2106.90.90,11,11.430427,9.128277,125.734697,100.411047
QUICHE CATUPIRY 200G LORRAINE,321415,7896353302532,LATICINIOS CATUPIRY LTDA.,1905.90.90,12,12.611667,11.606192,151.340004,139.274304
PANO MULTIUSO ALKLIN PANOTEK REUTILIZAVEL ROLO C/50 UN BRANCO,335202,7897750789988,SCHWANKE INDUSTRIAL - ALKLIN,5603.92.40,37,10.348509,8.264319,382.894833,305.779803
PROTEINA EM BARRA NUTRATA WHEY GREGO 40G MORANGO C/CHANTILLY,315929,7898599212743,LOURENCO DIST (SUPLEMENTOS),2106.90.90,5,5.800908,4.632573,29.00454,23.162865
CAFE FAZENDA FLORESTA GRAOS 250G RESERVA,338066,7898996018641,JV MEIRELLES (FAZENDA FLORESTA),0901.21.00,14,27.770889,25.826871,388.792446,361.576194
CAFE SANTO GRAO 500G GRAOS SUL DE MINAS,335291,7898663950281,SANTO GRAO COMERCIAL,0901.21.00,8,53.72,49.959599,429.76,399.676792
TOMATE PELADO NOR FOODS LT 240G,319744,7898964064304,NOR IMPORT - MERCEARIA,2002.10.00,230,6.882083,6.327083,1582.87909,1455.22909
VINHO ARGENTINO TRIVENTO RESERVE 750ML MALBEC WHITE,325124,7798039599192,KING COM E IMP,2204.21.00,4,49.929167,33.983039,199.716668,135.932156
JG FACAS TRAMONTINA ULTRACORTE INOX C/3 PCS PRETO,324545,7891112068544,TRAMONTINA SUDESTE,8211.10.00,1,37.919,28.217424,37.919,28.217424
CERAMICA PORTA MANTEIGA UMAI UN,331205,101186,MARMORARIA MACHADO,6912.00.00,6,125.94,102.64055,755.64,615.8433
SUCO NATIVE ORGANICO 1L ACAI C/GUARANA,335031,7898206501604,NATIVE - MERCEARIA,2009.19.00,60,22.56,20.4732,1353.6,1228.392
CEBOLA ADKO PALHA PC 70G TOQUE DE LIMAO,337315,7898667043026,ADKO,2005.99.00,21,5.857222,5.399347,123.001662,113.386287
VINHO URUGUAIO ALTOS DE JOSE IGNACIO RESERVA 750ML CABERNET FRANC,317524,7730951081645,SETBRAS COMERCIO INT,2204.21.00,6,88.59,59.599591,531.54,357.597546
VINHO PORTUGUES MANOELLA TAWNY RESERVA 750ML TINTO,332053,5600353700043,ADEGA ALENTEJANA,2204.21.00,1,120.231667,82.510238,120.231667,82.510238
AMENDOIM JAPONES SANTO ANTONIO PC 100G SUPER CROCANTE,337455,7897685916572,D S A IND & COM LTDA- SANTO ANTONIO,2008.11.00,12,4.914167,4.497146,58.970004,53.965752
PASTA DE AMENDOIM SANTO ANTONIO PT 500G ZERO BRIGADEIRO PROTEICO,337507,7897685919078,D S A IND & COM LTDA- SANTO ANTONIO,1806.90.00,2,18.270667,14.706827,36.541334,29.413654
VINHO ESPANHOL ADARAS CALIZO 750ML TINTO,318044,8437006260084,REAL - LA PASTINA - BEBIDAS,2204.21.00,6,80.741667,54.317646,484.450002,325.905876
AMENDOIM DOCE SANTO ANTONIO PRALINE PC 300G MANY CROCANTE,337498,7897685917890,D S A IND & COM LTDA- SANTO ANTONIO,1704.90.90,15,7.148954,5.754463,107.23431,86.316945
BEBIDA DE AVEIA NUDE 15G PROT CX 250ML CARAMELO/FLOR DE SAL,323884,7898968764132,BEBIDAS NUDE IND,2202.99.00,1,8.71,8.71,8.71,8.71
PE DE MOCA SANTO ANTONIO TABLETE 100G C/ CHOCOLATE,337587,7897685919719,D S A IND & COM LTDA- SANTO ANTONIO,1806.90.00,67,6.894848,6.380182,461.954816,427.472194
CEREAL MATINAL VITALIN 180G CHOC BALL,335195,7898568901593,VITALIN ALIMENTOS,1904.10.00,9,13.89,12.605175,125.01,113.446575
SUPLEM COPRA DERMOGENO 580MG PT 60 CAPS,326488,7898596082264,LOURENCO DIST (SUPLEMENTOS),2106.90.30,2,17.75,14.175053,35.5,28.350106
GELATINA VEGETAL PRONTA GELIALGAS C/3UN BD 210G LARANJA,307952,7898936866066,AGARGEL INDUSTRIA (GELIALGAS),2106.90.90,7,5.45,4.35237,38.15,30.46659
PICADINHO VEGETAL SORA PRONTO&SAUDAVEL 300G AO MOLHO CASEIRO,304964,7898614670718,SORA ALIMENTOS LTDA,2106.90.90,6,10.233571,8.172474,61.401426,49.034844
"SORVETE DONA MUUH VEGANO 1,5L CREME",330610,609963322695,DONA MUUH VEGANA ALI,2105.00.90,7,17.610673,16.163982,123.274711,113.147874
KI TETA C/4UN CX 60G,304086,7896821910009,PARDINI COMERCIAL LT,1806.90.00,1,3.9,3.53925,3.9,3.53925
