0,1,2,3,4,5,6,7,8,9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
Produto,,,Fornecedor,,,,,,
VINHO CHILENO KOYLE 750ML CABERNET SAUVGNON,317412.0,7804625900539.0,SETBRAS COMERCIO INT,,9.0,86731304.0,59544956.0,780581736.0,535904604.0
ORG LIMAO TAHITI GO GREEN 500GR,119327.0,7898945024419.0,GO GREEN,,18.0,5266665.0,5266665.0,9479997.0,9479997.0
BISC PANCO 400G MAISENA,329084.0,7891203058171.0,LUA NOVA (PANCO),,34.0,5.63,4751569.0,191.42,161553346.0
SAC REPOLHO VERDE kg,333730.0,1682.0,KURAMOTO AGRO COMERCIAL,,49009.0,1.79,1.79,8772611.0,8772611.0
"CHA PRONTO MATTE LEAO 1,5L PESSEGO",328724.0,7891098040909.0,SPAL IND BRAS S/A - TABELA 5+,,2.0,5.59,5.59,11.18,11.18
"CAIXA DISPLAY TURMA DE NATAL 27,5CMX11,5CMX18,5CM UN VERMELHO/BRANCO",331973.0,7893541335037.0,ALBANO - FLORES,,2.0,8.95,6511125.0,17.9,1302225.0
CAIXA TRANSPORTE 25CMX25CMX8CM KRAFT,309047.0,100880.0,ALBANO EMB - ATUAL,,5.0,4566667.0,332225.0,22833335.0,1661125.0
ACAI FROOTY 200ML ORIGINAL C/GRANOLA,334420.0,7896594971283.0,SPEERS FOODS IMP - PAS,,7.0,12.9,12.9,90.3,90.3
ESPONJA ALKLIN MULTIUSO + 2 REFIS UN  C/CABO,335043.0,7897750790014.0,SCHWANKE INDUSTRIAL - ALKLIN,,21.0,9230056.0,8515064.0,193831176.0,178816344.0
EDAMAME NA VAGEM REPEAT VEGGIE CONG PC 300G,331124.0,7898994523536.0,KALENA FOOD (REPEAT) - PAS,,21.0,10286667.0,10286667.0,216020007.0,216020007.0
IOG DANONE GREGO 90G FONDUE DE CHOCOLATE E MORANGO,321570.0,7891025123033.0,DANONE LTDA - IOGURTE,,6.0,2589983.0,2589983.0,15539898.0,15539898.0
QJ PARMESAO VIGOR Kg FORMA,332012.0,4238.0,VIGOR ALIMENTOS S.A. - QUEIJOS/VIGOR/DAN,,2148.0,82938121.0,72985049.0,178151083908.0,156771885252.0
SORVETE LA BASQUE PT 500ML MACADAMIA,309650.0,7896209256477.0,LA BASQUE - NOVO,,22.0,35109333.0,33188339.0,772405326.0,730143458.0
CAFE SANTO GRAO 250G MOIDO ORGANICO,335310.0,7898663950335.0,SANTO GRAO COMERCIAL,,15.0,37679.0,37679.0,565185.0,565185.0
VINHO CHILENO KOYLE ROYALE 750ML CARMENERE,322306.0,7804625900058.0,SETBRAS COMERCIO INT,,11.0,128804167.0,86654156.0,1416845837.0,953195716.0
MAC DE MILHO TIVVA S/GLUTEN PENNE PC 500G ORIGINAL,322354.0,7898943090300.0,ENOVA FOODS S.A.,,13.0,8273.0,7693923.0,107549.0,100020999.0
CERV IMPERIO LN 210ML GOLD,332876.0,7898915949162.0,CERVEJARIA IMPERIO - VF DISTRIBUIDORA,,48.0,3286111.0,3286111.0,157733328.0,157733328.0
BACON SUINO SADIA MANTA,333053.0,7893000526044.0,NOVA MEGA G ATACADIS,,10835.0,27227503.0,22326553.0,295009995005.0,241908201755.0
SUCO NATIVE ORGANICO 1L MANGA,335025.0,7898206501475.0,NATIVE - MERCEARIA,,5.0,14297168.0,1297468.0,7148584.0,648734.0
GUIOZA LONG WAY 240G LEGUMES,325606.0,7898015781129.0,LONG WAY INDUSTRIA,,3.0,10371172.0,10371172.0,31113516.0,31113516.0
DES AEROSOL MONANGE 150ML HIDRATACAO INTENSIVA,313104.0,7891350034646.0,ROGE - BETH (USAR),,2.0,10.06,10.06,20.12,20.12
COOKIES BAUDUCCO 100G CHOCOLATE,218064.0,7891962054117.0,BAUDUCCO E CIA LTDA,,31.0,4.49,4074675.0,139.19,126314925.0
PRATOS PLAST KIREY 21CM C/10UN BRANCO,11331.0,7898177791172.0,KIREY FESTA IND.COM.DE ARTIGOS,,8.0,5.65,5127375.0,45.2,41019.0
CERV HEINEKEN LT 269ML ZERO,338592.0,7896045506859.0,HEINEKEN - SACOMA,,178.0,3642458.0,3642458.0,648357524.0,648357524.0
PAO ITALIANO SAN MARINO PRE ASSADO 400G REDONDO,339339.0,39466.0,COMERCIO DE PAES CAMILA FERN- SAN MARINO,,828.0,10.3,934725.0,8528.4,7739523.0
CHOC HERSHEYS 77g COOKIES CHOCOLATE,338728.0,7899970402869.0,KOZZY LTDA - MERCEARIA,,20.0,1781384.0,1411104.0,3562768.0,2822208.0
SAC TOMATE HOLANDES kg,5953.0,555.0,DA FEIRA DSCD - LEGUMES,,11364.0,13807517.0,13807517.0,156908623188.0,156908623188.0
ACHOC PO NESCAU 670G,339129.0,7891000379738.0,NESTLE MERCEARIA,,11.0,15360833.0,14100598.0,168969163.0,155106578.0
VINHO CHILENO ARBOLEDA 750ML PINOT NOIR,339200.0,7804624920033.0,REAL - LA PASTINA - BEBIDAS,,8.0,117053571.0,82742267.0,936428568.0,661938136.0
GELEIA SOUL BRASIL ORGANICA VD 200G BANANA C/CACAU,338630.0,7898962596401.0,MORGADO - MERCEARIA,,2.0,21098333.0,19303833.0,42196666.0,38607666.0
DES ROLL ON DOVE FEM 50ML GO FRESH,180966.0,78935068.0,ROGE - UNILEVER (USAR) NOVA,,1.0,12.34,12.34,12.34,12.34
CEREAL NESTLE NEGRESCO 200G,339590.0,7891000385791.0,NESTLE MERCEARIA,,17.0,9047917.0,8210984.0,153814589.0,139586728.0
CERV COLORADO GF 600ml KUYA,339402.0,7898605252527.0,POLIALIMENTOS - BEBIDAS,,3.0,1215125.0,1215125.0,3645375.0,3645375.0
DESINFETANTE P/ HORTFRUTI COALA UTILIS 300ML,339689.0,7897744501176.0,COALA DO BRASIL S.A.,,34.0,6654167.0,4951698.0,226241678.0,168357732.0
IOG NESTLE GREGO 90G CALDA COCO,339992.0,7891000382387.0,QUALY REFRIGERADOS (NESTLE IOGURTE),,5.0,234375.0,234375.0,1171875.0,1171875.0
IOGURTE CANTO DE MINAS 900G FRUTAS VERMELHAS,340580.0,7896629640603.0,CANTO DE MINAS,,13.0,8.13,8.13,105.69,105.69
LEITE FAZENDA TIPO A 1L DESN,12541.0,7896229800117.0,LEITE FAZENDA BELA VISTA  - BALCAO/PAS,,13.0,6.85,6.85,89.05,89.05
FILTRO PAPEL MELITTA ORIGINAL C/30UN 103,8518.0,7891021001946.0,OXAN ATACADISTA LTDA - MERCEARIA,,43.0,4029383.0,3656665.0,173263469.0,157236595.0
MANTEIGA PRESIDENT 200G TABLETE C/ SAL,65028.0,3228020355741.0,LACTALIS - FRIOS PAS,,7.0,12.59,12.59,88.13,88.13
GRANOLA HARTS AUSTRALIA POUCH 300G KETO BELGIUM CHOCOLATE,340111.0,7898967996121.0,LOURENCO DIST (NATURAIS),,4.0,31.27,24972052.0,125.08,99888208.0
GRANOLA HARTS AUSTRALIA POUCH 300G KETO MORANG/VANILL,340117.0,7898967996114.0,LOURENCO DIST (NATURAIS),,5.0,30943511.0,24711319.0,154717555.0,123556595.0
FUSILLI SADIA 300G MOLHO BRANCO BROCOLIS E BACON,340183.0,7891515600617.0,BRF SADIA | PAS FRIOS,,1.0,8253944.0,8253944.0,8253944.0,8253944.0
IOGURTE CANTO DE MINAS 170G VITAMINA,340615.0,7896629642041.0,CANTO DE MINAS,,29.0,2.26,2.26,65.54,65.54
VINHO SAINT GERMAIN 750ML ASSEMBLAGE TINTO,17808.0,7891141000553.0,SDB COMERCIO (DIPALMA NOVO),,25.0,11617333.0,9420395.0,290433325.0,235509875.0
CRAVO DA INDIA KITANO 40G,33945.0,7891095154081.0,GENERAL MILLS BRASIL - MERCEARIA,,37.0,9867658.0,7880258.0,365103346.0,291569546.0
WHISKY GRANTS 1L.,6115.0,5010327223209.0,DISTRIBUIDORA HS - BEBIDAS,,4.0,64.8,58806.0,259.2,235224.0
QUINOA MIX GRAO GRANEL KG,49687.0,800.0,FTJ DISTRIB GRAOS E FARINACEAOS,,1982.0,45.0,35936755.0,89.19,7122664841.0
MAC PAGANINI 500G TAGLIATELLE NIDI,48572.0,7898152992167.0,CASA FLORA LTDA - MERC SECA,,17.0,10244167.0,9527075.0,174150839.0,161960275.0
IOGURTE CANTO DE MINAS 100G RECREIO MORANGO,340781.0,7896629642393.0,CANTO DE MINAS,,19.0,2.47,2.47,46.93,46.93
CERV ITAIPAVA 350ML LT PILSEN,17071.0,7897395020101.0,CERVEJARIA PETROPOLIS S.A,,225.0,2.41,2.41,542.25,542.25
DOF INSUMO MISTURA PAO VIAPANE KG MULTICEREAIS,166741.0,7898923401508.0,IATAGAM - PADARIA,,490.2,8938976.0,7512409.0,43818860352.0,36825828918.0
TOMILHO PT 14,48662.0,70341621240.0,PEDRO TAKUJI TANAKA,,7.0,5.5,499125.0,38.5,3493875.0
SAB PROTEX 85G OMEGA 3,215915.0,7891024035207.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,5.0,2989315.0,2989315.0,14946575.0,14946575.0
MANTEIGA IPANEMA 200G POTE S/ SAL,340946.0,7896114144647.0,GONCALVES-SALLES (AVIACAO),,1.0,9412222.0,9412222.0,9412222.0,9412222.0
DCF BOLO DE POTE 250G LEITE EM PO C/MORANGO,167185.0,67185.0,AUSS - LOJA (INDEF),,17.0,10.92,99099.0,185.64,1684683.0
CERV BRAHMA LT 350ML DUPLO MALTE,251731.0,7891991294942.0,AMBEV ATUAL,,73.0,3381328.0,3381328.0,246836944.0,246836944.0
SORVETE JUNDIA 2L CHOCOLATE,222968.0,7898036492479.0,JUNDIA SORVETES,,8.0,27.66,25.44,221.28,203.52
CURRY BOM MARUITI 120G TB,10899.0,7896223200708.0,INDUSTRIA DE MOLHOS MARUITI LTDA,,24.0,129675.0,119685.0,311.22,287244.0
UT YAMATO JARRA 1.8L,66178.0,4965534293747.0,YAMATO,,2.0,18.25,1675335.0,36.5,335067.0
CREME AVELA NUTELLA 350G,33968.0,7898024394181.0,ATACADAO DISTRIBUICAO COM E IND LTDA,,14.0,22569879.0,20482165.0,315978306.0,28675031.0
SORRENTINO FORNO MINAS 250G MUSSAR BUFALA/TOM SECO,163617.0,7896074604120.0,FORNO DE MINAS,,4.0,8.36,8.36,33.44,33.44
BALAO BOLHA 11 TRANSP,264797.0,7899613350953.0,CROMUS - ATUAL (BALAO),,84.0,4113147.0,3115695.0,345504348.0,26171838.0
BN BISCOITO FLOCOS kg,354646.0,39503.0,BENASSI - ANHANGUERA,,9962.0,39600345.0,36053317.0,39449863689.0,359163143954.0
VINHO CASA PERINI 750ML CABERNET SAUVIGNON,352311.0,7896452104457.0,VINICOLA PERINI LTDA,,5.0,28139834.0,22818375.0,14069917.0,114091875.0
NIKUMAN LONG WAY KUNG FU PANDA 240G REQUEIJAO,344787.0,7898015781518.0,LONG WAY INDUSTRIA,,15.0,97096.0,88586.0,145644.0,132879.0
BARRA DE NUTS BANANA BRASIL 50g COCO E CHOCOLATE,351995.0,7896798604055.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,24.0,7.14,647955.0,171.36,1555092.0
DOF BANETTE SIMPLES DA SANTA UN,355144.0,39549.0,ACADEMIA DO PAO - EIRELI,,139.0,12781627.0,12781627.0,1776646153.0,1776646153.0
PIPOCA CLAC 60g CARAMELIZADA C/ CHOCOLATE,357104.0,7896702902093.0,DIDAN COMERCIO (KARI KARI),,51.0,6.8,6171.0,346.8,314721.0
"REFRIG BIOLEVE ZERO 1,5L MACA VERDE",344853.0,7896843200263.0,DISTRIBUIDORA HS - BEBIDAS,,13.0,4.55,4.55,59.15,59.15
BN BISCOITO PALITO CALABRESA kg,354652.0,39506.0,BENASSI - ANHANGUERA,,2.14,24000247.0,21780224.0,5136052858.0,4660967936.0
DOF PAO DE SEMOLINA DA SANTA UN,355179.0,39566.0,ACADEMIA DO PAO - EIRELI,,28.0,14919013.0,14919013.0,417732364.0,417732364.0
QJ RALADO TEIXEIRA 8g PARMESAO PCT C/ 10UN,355204.0,7896066810331.0,TEIXEIRA QUEIJOS,,26.0,9.39,82632.0,244.14,2148432.0
GELEIA FYNBO PREMIUM 285G ABACAXI,341268.0,5707446618107.0,HETROS,,7.0,16.9,1533675.0,118.3,10735725.0
TACA LICOR DONNA 65ML,9243.0,7891155047018.0,KRYSTALMIX COM (ALLMIX),,2.0,11995.0,10885463.0,23.99,21770926.0
PIPOCA PRONTA PRATIC LEVE 40g NATURAL,356228.0,7896422001014.0,JDC DISTRIBUIDORA DE,,39.0,3292326.0,2987785.0,128400714.0,116523615.0
FRANGO EMPANADO FRITO TZUKURI 250g KARAAGE,353304.0,630941407875.0,TZUKURI ALIMENTOS LT,,19.0,17977998.0,16470625.0,341581962.0,312941875.0
QJ MUSSARELA CATUPIRY 150G FAT,343400.0,7896353303072.0,LATICINIOS CATUPIRY LTDA.,,19.0,8.19,7207151.0,155.61,136935869.0
CEBOLINHAS EM CONSERVA VALE FERTIL VD 100G,341334.0,7896272000281.0,VALE FERTIL IND.ALIMENTICIAS L,,8.0,7.58,687885.0,60.64,550308.0
BEB LACTEA UHT YOPRO 250ML PROT 15G CAPPUCCINO,341561.0,7891025124252.0,DANONE LTDA - IOGURTE,,185.0,5.99,5.99,1108.15,1108.15
MAC PAGANINI 500G FETTUCCINE NIDI,344771.0,7898152992174.0,CASA FLORA LTDA - MERC SECA,,15.0,10244167.0,9527075.0,153662505.0,142906125.0
ALMONDEGA BEST BEEF ATM 360g BOVINO,346114.0,7908109126283.0,BAH CARNES DO SUL,,10.0,18.0,18.0,180.0,180.0
CREME DE QUEIJO TIROLEZ 150G MINAS FRESCAL,341768.0,7896030521614.0,LATICINIOS TIROLEZ  - BALCAO / PAS,,102.0,548625.0,4827867.0,5595975.0,492442434.0
SEQUILHO PORTO ALEGRE 100G LEITE CONDENSADO,342299.0,7898950172358.0,DIDAN COMERCIO (KARI KARI),,36.0,2.75,2495625.0,99.0,898425.0
SUCO LIFE MIX KIDS 200ML TUTI FRUTI,342790.0,7898966688546.0,WNUTRI - LIFE MIX,,1.0,2308148.0,2094686.0,2308148.0,2094686.0
BISCOITO CASEIRINHOS AMANTEIGADO VITALIN 100G BAUNILHA,345336.0,7898568901746.0,VITALIN ALIMENTOS,,9.0,4784.0,434148.0,43056.0,3907332.0
SAC TOMATE GRAPE MALLMANN LIVRE DE AGROTOXICO PT 180G YELLOW,342369.0,7898943555427.0,CAMILLO MALLMANN COM HORT,,21.0,8.19,8.19,171.99,171.99
ACUCAR MASCAVO GRANOLEVIS 500G,344733.0,7898335130874.0,LIFENATURIS PRODUTOS,,13.0,9832333.0,9832333.0,127820329.0,127820329.0
SUCO NATIVE ORGANICO 1L UVA,345369.0,7898206503301.0,NATIVE - MERCEARIA,,8.0,22.24,201828.0,177.92,1614624.0
PROTETOR SOLAR NUTRIEX FPS30 120ML SUNDAY ACAO REPELENTE,344509.0,7898639302106.0,GIANINA SAO PAULO DI,,5.0,13942857.0,13942857.0,69714285.0,69714285.0
COOKIES VITALIN 90G AMARANTO C/ CACAU,344459.0,7898568901678.0,VITALIN ALIMENTOS,,7.0,5873385.0,5330097.0,41113695.0,37310679.0
MIX DE FRUTAS VERMELHAS GOLDEN PRIME 150G,346567.0,7898540124095.0,GOLDEN PRIME IND,,12.0,13.8,11020605.0,165.6,13224726.0
BN AGUA DE COCO PURI 300ML,345033.0,7898960761016.0,PRADOM DISTRIBUIDORA,,17.0,6.07,5508525.0,103.19,93644925.0
CAFE FAZENDA FLORESTA GRAOS 1KG INTENSO,348914.0,7898972626174.0,JV MEIRELLES (FAZENDA FLORESTA),,16.0,99.75,92767301.0,1596.0,1484276816.0
QJ CAMEMBERT SAO VICENTE kg SPECIALITE,349406.0,8371.0,SAO VICENTE FILIAL (USAR),,4303.0,89218023.0,71249513.0,383905152969.0,306586654439.0
WAFER TRENTO BITES 40G AO LEITE,344894.0,7896306616068.0,UNIMAX,,1.0,2330308.0,2114754.0,2330308.0,2114754.0
BROWNIE VITALIN WHEY 35g CARAMELO ZERO,348785.0,7898568901807.0,VITALIN ALIMENTOS,,2.0,5146708.0,4670672.0,10293416.0,9341344.0
CORDA P/VARAL PREMIUM MULTIUSO ALKLIN N.5 BRANCA,349026.0,7897750793770.0,SCHWANKE INDUSTRIAL - ALKLIN,,22.0,4329167.0,3457273.0,95241674.0,76060006.0
CORACAO DE PELUCIA UN,348618.0,7908787401733.0,NIPO CENTER,,3.0,13.98,10403217.0,41.94,31209651.0
ERVAS DE PROVENCE VILLA CERRONI 35g,347440.0,7899802200298.0,VILLA CERRONI,,10.0,9836.0,7854976.0,98.36,7854976.0
ORG REPOLHO VERDE SOLO VIVO 400G,343132.0,7898939010244.0,SOLO VIVO - DI PALMA,,2.0,6956157.0,6956157.0,13912314.0,13912314.0
PALMITO PUPUNHA MUPIA 300g PICADO,351270.0,7898930500140.0,UANTERNUN COMERCIO (KALLI),,46.0,8933333.0,8107.0,410933318.0,372922.0
PE DE MOLEQUE TACHO CAIPIRA 100g BARRINHAS,348407.0,7898520574179.0,NUTRIMINAS COMERCIO,,18.0,2.99,2387798.0,53.82,42980364.0
CHIPS SOLO SNACKS 42g MANDIOCA,348545.0,7898965602161.0,NEBO DIST DE ALIMENTOS(GOLDKO),,11.0,5.58,506385.0,61.38,5570235.0
BARRA ZERO &JOY 50g BANANA/DAMASCO/NOZES,349642.0,7896261403543.0,GRANADO - NATURAIS,,20.0,6270004.0,5690029.0,12540008.0,11380058.0
BISC AMANTEIGADO DAUM 400g FLOR RECHEADA,351207.0,3733730006093.0,AWAL - MERCEARIA,,18.0,9.9,9096711.0,178.2,163740798.0
MANJERONA VILLA CERRONI 20g,347460.0,7899802200427.0,VILLA CERRONI,,7.0,7.99,6217107.0,55.93,43519749.0
BARRA PROTEINA BOLD 60g CAFE E DOCE DE LEITE,350512.0,7898755180121.0,LOURENCO DIST (SUPLEMENTOS),,15.0,94825.0,7572673.0,1422375.0,113590095.0
VINHO CASA PERINI 750ML TANNAT,352315.0,7896452104471.0,VINICOLA PERINI LTDA,,3.0,30149762.0,24448224.0,90449286.0,73344672.0
ORG ORA PRO NOBIS SOLO VIVO 100GR,356164.0,7898560421174.0,ORGANICOS ABC - CONSIGNACAO,,2.0,5.69,5.69,11.38,11.38
BISC SEMBEI CROCANTE ALIMENTOS 45g C/ CHOCOLATE,356328.0,7898953685398.0,CROCANTE ALIMENTOS I,,34.0,5800333.0,5314708.0,197211322.0,180700072.0
CORACOES DE ALCACHOFRA PAGANINI 240g,349554.0,7898152996073.0,CASA FLORA LTDA - MERC SECA,,9.0,3556375.0,33478627.0,32007375.0,301307643.0
QUINOA VERMELHA VITALIN REAL ORGANICA 200G GRAOS,352148.0,7898568901012.0,VITALIN ALIMENTOS,,9.0,14.37,10693436.0,129.33,96240924.0
QJ GOUDA SAO VICENTE 110g,349395.0,7896926700499.0,SAO VICENTE FILIAL (USAR),,4.0,9.93,87384.0,39.72,349536.0
PICOLE JUNDIA MAX 75G CLASSICO,257762.0,7898036491939.0,JUNDIA (PICOLE),,18.0,8550519.0,7902023.0,153909342.0,142236414.0
HAMBURGUER BOVINO SADIA BASSI 360g PICANHA,352050.0,7899638362269.0,BRF SADIA | BALCAO FRIOS,,15.0,16242524.0,15921889.0,24363786.0,238828335.0
BN CASTANHA CAJU CARAMELIZADA C/ COCO kg,354409.0,26871.0,BENASSI - ANHANGUERA,,24.0,8077834.0,69619875.0,193868016.0,1670877.0
DESINF TRANSLUCIDO COALA 2L ZULU LIMAO,356588.0,7896090700462.0,CNA - COALA,,17.0,5774109.0,436719.0,98159853.0,7424223.0
CREME DE AVELA HOMEMADE 200g C/ CRUNCH,354916.0,7898002471842.0,GRANADO DISTRIBUIDOR,,1.0,13.42,1217865.0,13.42,1217865.0
HAMBURGUER VEGETAL LYRIOS 120g SHITAKE C/ CEVADINHA E BATATA DOCE,356764.0,618231103225.0,LYRIOS ALIMENTACAO V,,3.0,7.47,6779025.0,22.41,20337075.0
BISC DOCE CROCANTE ALIMENTOS 250g AMENDOIM,356338.0,7898953685046.0,CROCANTE ALIMENTOS I,,12.0,1574375.0,14425625.0,188925.0,1731075.0
SNACK ALGA TOKYO FOODS 4g ORIGINAL,355604.0,7898974147134.0,KALENA FOOD (REPEAT) - NATURAIS,,116.0,3.5,2604525.0,406.0,3021249.0
BATATA PALHA PRATIC LEVE 87g EXTRA FINA,356216.0,7896422000161.0,JDC DISTRIBUIDORA DE,,32.0,4.99,4528425.0,159.68,1449096.0
ALHO GLA 200g DESCASCADO,357817.0,7898975489028.0,G L A APOIO ADMINISTRATIVO E REPRESENTAC,,63.0,9445238.0,8784053.0,595049994.0,553395339.0
IOG DANONE LIQ 800g MORANGO E AVEIA,351606.0,7891025124443.0,RAMARI - DANONE,,13.0,10.12,10.12,131.56,131.56
PANO CHAO ESFREGAO UN 40X62,357766.0,7898947870403.0,CAEBITEX TEXTIL,,16.0,48125.0,394625.0,77.0,63.14
BARRA FRUTAS SUPINO BANANA BRASIL 72g BANANA/CHOC AO LEITE,352207.0,7896798603911.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,3.0,6.81,6.81,20.43,20.43
MOLHO DE PIMENTA SOUL BRASIL ORGANICO 50ML GOIABA,351457.0,7898962596104.0,SOUL BRASIL COMERCIO,,1.0,15068333.0,13907458.0,15068333.0,13907458.0
LIMPADOR PERFUMADO ZULU 500ml ALGODAO,358046.0,7896090700509.0,CIA NACIONAL DE ALCOOL,,11.0,4136667.0,3794108.0,45503337.0,41735188.0
ORG CEBOLA RIO DE UNA BD 500GR,358730.0,7898059858146.0,NATURAL FARMS AGRICOLA LTDA,,3.0,749375.0,749375.0,2248125.0,2248125.0
BN AMENDOA S/CASCA CRUA kg,354420.0,32964.0,BENASSI - ANHANGUERA,,16.46,79999467.0,70399051.0,131679122682.0,115876837946.0
"CALCO P/PORTA JUNY 1,7CM X 7,5 CM UN",341829.0,7898021070194.0,JUNY MERCANTIL LTDA.- ME,,3.0,4.3,3810437.0,12.9,11431311.0
COADOR PANO CAFE CAEBITEX UN TAM G 12 CM,357764.0,7898947870885.0,CAEBITEX TEXTIL,,13.0,20075.0,164615.0,260975.0,2139995.0
LEITE FERMENTADO CANTO DE MINAS 480G DESNATADO ADOCADO,340828.0,7896629643024.0,CANTO DE MINAS,,18.0,6.07,6.07,109.26,109.26
BARRA DOUBLE BAR PINATI 35G DOCE DE LEITE,345175.0,7898665680827.0,SUPER SAUDE NUTRICIO (PINATI),,66.0,3970333.0,3603078.0,262041978.0,237803148.0
FILE DE ANCHOVA DELICIAS MARINAS VD 90g,355446.0,7798075090011.0,NOR IMPORT - MERCEARIA,,13.0,29785363.0,27392624.0,387209719.0,356104112.0
BN BALA MINI DISQUETI CHOCOLATE kg,354660.0,39510.0,BENASSI - ANHANGUERA,,17952.0,54885895.0,5170844.0,98531158704.0,92826991488.0
LIMPADOR MULTIUSO ZULU 500ml TRADICIONAL,358028.0,7896090700196.0,CIA NACIONAL DE ALCOOL,,2.0,2494167.0,2390914.0,4988334.0,4781828.0
VINHO CHILENO CONCHA Y TORO RESERVADO 750ML MOSCATO SPRITZER,344884.0,7804320755205.0,KING COM E IMP,,33.0,19.9,13544438.0,656.7,446966454.0
SUCO NATIVE ORGANICO 1L TANGERINA,345359.0,7898206502199.0,NATIVE - MERCEARIA,,10.0,12139966.0,11017019.0,12139966.0,11017019.0
MANTEIGA CATUPIRY 200G EXTRA S/ SAL TABLETE,343416.0,7896353302297.0,LATICINIOS CATUPIRY LTDA.,,33.0,10551389.0,10551389.0,348195837.0,348195837.0
QJ MOZZARELLA BUFALA BIANCO LATTE 160g BURRATA,340974.0,7898923336268.0,BIANCO LATTE AGROINDUSTRIAL LTDA,,18.0,18.46,16244689.0,332.28,292404402.0
GRANOLA LOW CARB AMINNA 250g TRADICIONAL,357885.0,7898344322475.0,AMINNA,,4.0,25.99,19340459.0,103.96,77361836.0
LENCO UMEDECIDO NEVE C/48 UN TOQUE DE SEDA,342580.0,7891172523489.0,KIMBERLY CLARK IND COM PR LIMP LTDA,,2.0,10.37,10.37,20.74,20.74
SAC TOMATE MALLMANN LIVRE DE AGROTOXICO PC 350G RAMA,342269.0,7898943555199.0,CAMILLO MALLMANN COM HORT,,2.0,9.79,9.79,19.58,19.58
SUPLEM INTEGRALMEDICA NUTRIWHEY POUCH 900G CHOCOLATE,344524.0,7896311709502.0,INP INDUSTRIA DE ALIM (ESSENTIAL),,2.0,73.63,58800517.0,147.26,117601034.0
QUINOA BRANCA SUHAI 200G GRAO,341634.0,7898644450199.0,SUHAI DISTRIBUIDORA,,4.0,10982278.0,954545.0,43929112.0,381818.0
AMIDO MILHO YOKI 200G,342623.0,7891095015047.0,YOKI DISTRIBUIDORA (USAR),,48.0,4409616.0,3521495.0,211661568.0,16903176.0
ORG ABOBORA PAULISTA SOLO VIVO BD 600G,342631.0,7898939010428.0,SOLO VIVO - DI PALMA,,2.0,7.38,7.38,14.76,14.76
QJ MOZZARELLA BUFALA BIANCO LATTE 160GR BOLA NO SORO,340975.0,7898923336114.0,BIANCO LATTE AGROINDUSTRIAL LTDA,,17.0,11.32,9961532.0,192.44,169346044.0
SAC PIMENTA DE CHEIRO kg DOCE,74536.0,9390.0,DA FEIRA DSCD - LEGUMES,,1602.0,38085045.0,38085045.0,6101224209.0,6101224209.0
SORVETE JUNDIA COPO PREMIUM 400G AMARENA,341435.0,7898036493797.0,JUNDIA SORVETES,,9.0,29538333.0,27321136.0,265844997.0,245890224.0
SEQUILHO PORTO ALEGRE 100G LARANJA,342297.0,7898950172112.0,DIDAN COMERCIO (KARI KARI),,40.0,2.75,2495625.0,110.0,99825.0
KORIN COXINHA DA ASA IQF PC 700G BOA PEDIDA,341650.0,7893753001300.0,KORIN - ACOUGUE,,24.0,10.6,10.6,254.4,254.4
SWEET BITE PINATI 14G COCADA,345179.0,7898665680629.0,LOURENCO - PINATI,,9.0,197375.0,1791178.0,1776375.0,16120602.0
TAFFMAN-E 110ML UN PET,342213.0,7891156076178.0,YAKULT - PAS,,13.0,3.8,3034659.0,49.4,39450567.0
CHIPS VEGGIE FIT FOOD 40g TOMATE E MANJERICAO,349716.0,7898649351019.0,GRANADO - NATURAIS,,24.0,5529997.0,5018473.0,132719928.0,120443352.0
REQUEIJAO TIROLEZ 400g LIGHT,347054.0,7896030521706.0,LATICINIOS TIROLEZ  - BALCAO / PAS,,10.0,131175.0,131175.0,131175.0,131175.0
CERV PRIUS GF 355ml JASPION,346767.0,7898964084289.0,CERVEJARIA PRIUS,,12.0,7.35,7.35,88.2,88.2
SUCO TIAL 330ML 100% GOIABA E MACA,341176.0,7896005310410.0,EBD LTDA - LIQUIDOS,,6.0,3589583.0,3589583.0,21537498.0,21537498.0
